episode,epsilon,reward,n_solved,n_attempted,solve_rate,final_rating,avg_loss,buffer_size,steps,total_steps,duration_s
4263,0.05,89.01,6,10,0.6,1664.6588387096776,40.81512,10000,10,27772,1.03
4264,0.05,45.72,3,8,0.375,1446.4635714285712,36.84727,10000,8,27780,0.91
4265,0.05,15.56,4,11,0.364,1158.2130322580645,36.86102,10000,11,27791,1.16
4266,0.05,61.8,4,7,0.571,1667.2597096774193,42.0385,10000,7,27798,0.72
4267,0.05,50.64,3,7,0.429,1404.4005217391305,36.03132,10000,7,27805,0.79
4268,0.05,27.37,3,10,0.3,1473.1381538461537,35.83557,10000,10,27815,1.04
4269,0.05,20.67,2,6,0.333,1422.00744,35.89525,10000,6,27821,0.61
4270,0.05,62.13,4,7,0.571,1526.2275769230769,38.61858,10000,7,27828,0.72
4271,0.05,35.82,5,12,0.417,1185.3244074074073,39.33242,10000,12,27840,1.24
4272,0.05,96.66,8,10,0.8,1506.9585,36.8755,10000,10,27850,1.05
4273,0.05,22.33,1,3,0.333,1561.3817272727274,30.83757,10000,3,27853,0.31
4274,0.05,92.04,7,12,0.583,1440.5678387096775,33.82387,10000,12,27865,1.24
4275,0.05,84.71,5,7,0.714,1580.1463,39.46901,10000,7,27872,0.71
4276,0.05,55.11,4,6,0.667,1338.5706153846154,33.74505,10000,6,27878,0.62
4277,0.05,25.13,3,13,0.231,1376.9602692307694,37.41705,10000,13,27891,1.35
4278,0.05,101.46,7,11,0.636,1689.9149666666667,38.11599,10000,11,27902,1.12
4279,0.05,52.59,3,7,0.429,1065.8889230769232,38.15775,10000,7,27909,0.72
4280,0.05,86.29,5,7,0.714,1373.1527307692306,37.73404,10000,7,27916,0.72
4281,0.05,26.42,2,12,0.167,1473.5277391304348,40.14189,10000,12,27928,1.24
4282,0.05,74.33,5,9,0.556,1496.1692413793105,36.60078,10000,9,27937,0.93
4283,0.05,47.0,3,7,0.429,1708.3449166666667,36.64748,10000,7,27944,0.73
4284,0.05,54.26,6,10,0.6,1633.3544516129032,36.91955,10000,10,27954,1.05
4285,0.05,54.16,4,6,0.667,1183.55252,43.30577,10000,6,27960,0.64
4286,0.05,44.61,3,6,0.5,1235.8362142857143,40.13129,10000,6,27966,0.63
4287,0.05,43.06,2,7,0.286,1846.4839285714286,39.98677,10000,7,27973,0.72
4288,0.05,42.96,5,11,0.455,1347.7770967741935,33.97116,10000,11,27984,1.13
4289,0.05,48.81,4,7,0.571,1492.4214230769232,33.59233,10000,7,27991,0.76
4290,0.05,99.89,7,10,0.7,1212.2502962962963,38.98941,10000,10,28001,1.15
4291,0.05,26.61,3,7,0.429,959.4374074074074,41.79444,10000,7,28008,0.96
4292,0.05,78.38,6,14,0.429,1514.5148,38.13701,10000,14,28022,1.93
4293,0.05,42.82,3,7,0.429,1485.1355416666665,37.05823,10000,7,28029,0.97
4294,0.05,80.42,5,11,0.455,1487.297806451613,36.27668,10000,11,28040,1.59
4295,0.05,31.04,3,8,0.375,1048.3569285714286,37.62412,10000,8,28048,1.13
4296,0.05,70.43,4,6,0.667,1380.9660000000001,39.23638,10000,6,28054,0.85
4297,0.05,28.75,1,10,0.1,1199.5792727272726,37.35488,10000,10,28064,1.35
4298,0.05,56.29,4,11,0.364,1465.6392758620689,42.21896,10000,11,28075,1.44
4299,0.05,82.17,5,6,0.833,1648.2709259259261,40.07947,10000,6,28081,0.73
4300,0.05,66.46,6,11,0.545,1059.9952258064516,37.17736,10000,11,28092,1.49
4301,0.05,58.78,3,7,0.429,1558.6734137931032,42.90006,10000,7,28099,0.98
4302,0.05,79.25,7,11,0.636,1534.0686129032258,39.15257,10000,11,28110,1.45
4303,0.05,48.15,4,6,0.667,1669.0145357142853,38.30022,10000,6,28116,0.79
4304,0.05,78.04,5,9,0.556,1585.2062,42.20849,10000,9,28125,1.24
4305,0.05,70.01,4,6,0.667,1218.4316666666666,38.82165,10000,6,28131,0.89
4306,0.05,61.21,4,11,0.364,1294.3048333333334,44.83065,10000,11,28142,1.57
4307,0.05,92.52,6,10,0.6,1452.6755483870966,35.90518,10000,10,28152,1.45
4308,0.05,56.81,3,7,0.429,1234.838347826087,45.68363,10000,7,28159,1.07
4309,0.05,50.52,3,10,0.3,1607.4912222222222,42.26492,10000,10,28169,1.37
4310,0.05,53.66,4,8,0.5,1256.3603125,36.09437,10000,8,28177,1.19
4311,0.05,67.84,4,7,0.571,1142.4243333333334,40.63907,10000,7,28184,0.98
4312,0.05,50.67,6,11,0.545,1287.539464285714,37.29046,10000,11,28195,1.61
4313,0.05,73.2,5,12,0.417,1429.3032258064516,40.72416,10000,12,28207,1.75
4314,0.05,54.81,4,9,0.444,1512.0522812499999,39.47872,10000,9,28216,1.42
4315,0.05,72.72,4,9,0.444,1718.8506249999998,39.53788,10000,9,28225,1.33
4316,0.05,15.1,2,8,0.25,1748.1878518518517,39.69645,10000,8,28233,0.98
4317,0.05,69.59,5,7,0.714,1442.3934615384615,36.35126,10000,7,28240,0.91
4318,0.05,80.56,4,6,0.667,1258.8072173913042,40.23102,10000,6,28246,0.75
4319,0.05,36.85,2,9,0.222,1081.3365000000001,39.31208,10000,9,28255,1.24
4320,0.05,67.46,4,6,0.667,1355.712148148148,41.19402,10000,6,28261,0.84
4321,0.05,-2.27,0,15,0.0,1173.75,41.7031,10000,15,28276,2.02
4322,0.05,50.58,4,11,0.364,1398.63784375,35.33749,10000,11,28287,1.67
4323,0.05,62.77,4,11,0.364,1230.126066666667,38.64659,10000,11,28298,1.48
4324,0.05,42.05,4,13,0.308,1409.754964285714,38.20455,10000,13,28311,1.71
4325,0.05,93.75,6,9,0.667,1415.76365625,42.67186,10000,9,28320,1.4
4326,0.05,91.82,6,11,0.545,1354.8474687500002,40.03275,10000,11,28331,1.42
4327,0.05,53.26,3,8,0.375,1481.5564444444447,40.37879,10000,8,28339,1.09
4328,0.05,87.99,5,7,0.714,1440.9446666666668,41.04179,10000,7,28346,0.99
4329,0.05,52.54,3,7,0.429,1512.5704166666667,41.39233,10000,7,28353,0.92
4330,0.05,71.81,4,11,0.364,1487.6327812499999,37.97476,10000,11,28364,1.43
4331,0.05,100.89,7,9,0.778,1478.4425999999999,34.77688,10000,9,28373,1.17
4332,0.05,63.7,5,7,0.714,1472.3221481481482,35.13828,10000,7,28380,0.92
4333,0.05,75.63,4,6,0.667,1601.9414814814813,37.47551,10000,6,28386,0.83
4334,0.05,54.34,5,12,0.417,1886.2472068965515,37.67387,10000,12,28398,1.67
4335,0.05,57.01,4,7,0.571,1232.1906,43.01059,10000,7,28405,0.97
4336,0.05,96.47,7,10,0.7,1586.8047666666669,37.3975,10000,10,28415,1.25
4337,0.05,38.82,4,8,0.5,1684.50965625,36.89677,10000,8,28423,0.99
4338,0.05,61.7,4,7,0.571,1863.4144000000001,36.02698,10000,7,28430,0.91
4339,0.05,58.15,5,12,0.417,1450.2109677419355,33.01689,10000,12,28442,1.5
4340,0.05,27.6,3,11,0.273,1091.06675,35.35122,10000,11,28453,1.4
4341,0.05,79.52,7,10,0.7,1357.3206785714285,29.34585,10000,10,28463,1.32
4342,0.05,70.32,4,10,0.4,1701.7262666666668,41.03594,10000,10,28473,1.22
4343,0.05,58.45,2,2,1.0,1606.280181818182,41.41735,10000,2,28475,0.32
4344,0.05,49.6,5,11,0.455,1280.6282333333334,40.53283,10000,11,28486,1.38
4345,0.05,68.64,4,6,0.667,1312.9719130434783,39.01681,10000,6,28492,0.86
4346,0.05,73.37,6,9,0.667,1368.1022857142857,36.42913,10000,9,28501,1.29
4347,0.05,87.14,5,8,0.625,1130.336875,38.5597,10000,8,28509,1.22
4348,0.05,50.38,3,6,0.5,1368.2542272727273,38.53803,10000,6,28515,0.84
4349,0.05,79.88,5,6,0.833,1296.250076923077,44.52994,10000,6,28521,0.85
4350,0.05,38.65,3,5,0.6,1304.2956666666666,39.81119,10000,5,28526,0.71
4351,0.05,54.03,5,13,0.385,1310.5318717948717,37.14516,10000,13,28539,1.75
4352,0.05,67.55,5,10,0.5,1345.4100967741936,38.22596,10000,10,28549,1.34
4353,0.05,101.24,7,11,0.636,1290.2141666666669,37.21464,10000,11,28560,1.46
4354,0.05,68.64,5,11,0.455,1224.1400800000001,37.79271,10000,11,28571,1.51
4355,0.05,66.38,4,13,0.308,1889.8461794871791,38.6858,10000,13,28584,1.9
4356,0.05,52.82,3,7,0.429,1425.1542500000003,41.44728,10000,7,28591,0.92
4357,0.05,63.55,5,6,0.833,1357.7856538461538,36.07344,10000,6,28597,0.84
4358,0.05,67.6,5,7,0.714,1428.6714642857146,40.90037,10000,7,28604,0.96
4359,0.05,75.69,5,5,1.0,1043.84608,36.52284,10000,5,28609,0.72
4360,0.05,54.65,5,6,0.833,1322.3830370370372,37.10547,10000,6,28615,0.84
4361,0.05,101.42,6,7,0.857,1305.9036923076924,34.18439,10000,7,28622,0.94
4362,0.05,47.42,3,8,0.375,1484.6870384615384,37.33512,10000,8,28630,1.04
4363,0.05,83.75,6,11,0.545,1174.3512258064516,36.58021,10000,11,28641,1.6
4364,0.05,53.53,5,11,0.455,1376.76375,44.27651,10000,11,28652,1.57
4365,0.05,57.63,4,10,0.4,1215.7334782608696,38.05019,10000,10,28662,1.46
4366,0.05,59.41,4,10,0.4,1435.8215357142856,38.64658,10000,10,28672,1.34
4367,0.05,15.38,2,9,0.222,1238.8267741935483,34.52114,10000,9,28681,1.18
4368,0.05,82.8,5,6,0.833,1233.4364814814817,36.99894,10000,6,28687,0.75
4369,0.05,60.89,5,11,0.455,1586.2313333333334,41.16976,10000,11,28698,1.34
4370,0.05,31.41,3,9,0.333,1102.3225294117647,35.9942,10000,9,28707,1.19
4371,0.05,76.92,5,8,0.625,1243.2550714285715,34.39232,10000,8,28715,1.09
4372,0.05,49.46,5,12,0.417,1540.7840625,40.06904,10000,12,28727,1.8
4373,0.05,122.38,7,11,0.636,1569.395588235294,39.06092,10000,11,28738,1.45
4374,0.05,29.71,6,11,0.545,1685.725794117647,37.539,10000,11,28749,1.44
4375,0.05,79.45,4,5,0.8,1584.1392799999999,34.92583,10000,5,28754,0.65
4376,0.05,55.19,5,7,0.714,1191.3729565217393,39.91445,10000,7,28761,0.95
4377,0.05,78.07,5,11,0.455,1590.8252499999999,39.90379,10000,11,28772,1.55
4378,0.05,60.02,4,7,0.571,1324.0710000000001,40.09912,10000,7,28779,0.85
4379,0.05,8.05,3,13,0.231,1243.9270000000001,39.81389,10000,13,28792,1.87
4380,0.05,52.57,5,12,0.417,1339.779344827586,35.20052,10000,12,28804,1.81
4381,0.05,65.34,7,8,0.875,1889.723275862069,44.20823,10000,8,28812,1.12
4382,0.05,85.62,5,11,0.455,1297.5517333333332,37.39194,10000,11,28823,1.59
4383,0.05,55.82,4,10,0.4,1218.5848,39.70554,10000,10,28833,1.49
4384,0.05,53.32,5,10,0.5,1321.4344166666667,35.03862,10000,10,28843,1.49
4385,0.05,14.09,1,9,0.111,1187.5535,37.71484,10000,9,28852,1.3
4386,0.05,22.16,3,7,0.429,1460.0782,36.6339,10000,7,28859,0.93
4387,0.05,49.48,4,8,0.5,1349.135266666667,39.92664,10000,8,28867,0.92
4388,0.05,86.3,6,11,0.545,1887.58125,35.81191,10000,11,28878,1.59
4389,0.05,94.81,7,9,0.778,1252.2654615384615,33.88548,10000,9,28887,1.29
4390,0.05,33.85,5,9,0.556,1237.233037037037,38.69114,10000,9,28896,1.23
4391,0.05,94.97,8,11,0.727,1513.4943666666666,39.2037,10000,11,28907,1.47
4392,0.05,103.67,6,11,0.545,1878.5058378378374,34.15017,10000,11,28918,1.7
4393,0.05,89.95,6,9,0.667,1429.727111111111,37.20101,10000,9,28927,1.43
4394,0.05,20.39,2,5,0.4,1192.1456666666666,39.79598,10000,5,28932,0.71
4395,0.05,70.48,4,8,0.5,1514.340111111111,35.51459,10000,8,28940,1.13
4396,0.05,19.28,4,9,0.444,1680.0362333333333,38.56459,10000,9,28949,1.19
4397,0.05,48.64,4,10,0.4,1521.572193548387,38.63382,10000,10,28959,1.41
4398,0.05,52.77,4,9,0.444,1493.0362857142857,38.48864,10000,9,28968,1.21
4399,0.05,74.93,5,6,0.833,1163.1618148148148,42.06689,10000,6,28974,0.78
4400,0.05,41.58,2,6,0.333,1657.158238095238,39.90316,10000,6,28980,0.8
4401,0.05,49.32,2,5,0.4,1363.0879130434782,36.39299,10000,5,28985,0.75
4402,0.05,20.9,4,7,0.571,1100.12332,34.15044,10000,7,28992,0.95
4403,0.05,60.74,4,8,0.5,1084.8457692307693,36.88743,10000,8,29000,1.15
4404,0.05,41.09,2,7,0.286,1505.8136538461538,37.45889,10000,7,29007,0.88
4405,0.05,72.41,6,10,0.6,1441.2082142857143,35.11144,10000,10,29017,1.49
4406,0.05,47.77,4,6,0.667,1460.0824800000003,37.59121,10000,6,29023,0.91
4407,0.05,75.6,5,7,0.714,1631.520142857143,36.37973,10000,7,29030,0.91
4408,0.05,63.82,7,10,0.7,1882.4249411764704,39.9359,10000,10,29040,1.49
4409,0.05,48.81,4,6,0.667,1425.9108709677419,38.22566,10000,6,29046,0.75
4410,0.05,63.57,4,11,0.364,1140.4908333333333,35.01016,10000,11,29057,1.59
4411,0.05,79.46,5,7,0.714,1025.1913571428572,39.73129,10000,7,29064,1.02
4412,0.05,59.07,4,6,0.667,1452.1266,46.75067,10000,6,29070,0.9
4413,0.05,62.8,4,6,0.667,1644.12144,37.30267,10000,6,29076,0.9
4414,0.05,59.72,3,8,0.375,1478.2995652173913,39.21771,10000,8,29084,1.05
4415,0.05,35.92,3,11,0.273,1694.4018857142858,42.68445,10000,11,29095,1.4
4416,0.05,21.85,2,9,0.222,1312.013153846154,34.89944,10000,9,29104,1.12
4417,0.05,55.22,3,6,0.5,1567.6775200000002,37.10565,10000,6,29110,0.85
4418,0.05,31.15,3,7,0.429,1570.4314074074075,39.85279,10000,7,29117,1.0
4419,0.05,40.75,3,7,0.429,1255.255931034483,43.46877,10000,7,29124,1.01
4420,0.05,39.74,2,4,0.5,1286.00624,48.29764,10000,4,29128,0.52
4421,0.05,27.98,3,9,0.333,1211.028,38.23967,10000,9,29137,1.2
4422,0.05,43.84,4,12,0.333,1139.9177647058823,41.23586,10000,12,29149,1.77
4423,0.05,43.89,4,6,0.667,1111.245777777778,37.01662,10000,6,29155,0.86
4424,0.05,33.1,2,8,0.25,1276.3396666666667,40.46091,10000,8,29163,1.03
4425,0.05,98.38,6,10,0.6,1821.8096216216218,38.66732,10000,10,29173,1.36
4426,0.05,54.17,3,8,0.375,1375.09025,40.93109,10000,8,29181,1.03
4427,0.05,39.78,2,8,0.25,1686.9700869565218,39.66678,10000,8,29189,1.13
4428,0.05,34.35,3,9,0.333,1346.534357142857,37.0106,10000,9,29198,1.12
4429,0.05,56.46,6,9,0.667,1505.71796,45.78044,10000,9,29207,1.13
4430,0.05,57.19,3,8,0.375,1753.0016176470588,38.10573,10000,8,29215,1.1
4431,0.05,65.5,5,7,0.714,1626.9873076923077,40.1314,10000,7,29222,0.86
4432,0.05,123.79,7,7,1.0,1608.1893000000002,34.21729,10000,7,29229,0.99
4433,0.05,73.92,5,8,0.625,1496.7017142857144,34.94452,10000,8,29237,1.05
4434,0.05,46.63,4,6,0.667,1558.0762,41.68139,10000,6,29243,0.87
4435,0.05,23.59,1,6,0.167,1215.0309000000002,36.12688,10000,6,29249,0.79
4436,0.05,53.67,3,7,0.429,1567.9760714285715,38.33361,10000,7,29256,0.95
4437,0.05,79.67,6,11,0.545,1385.3517407407408,37.10654,10000,11,29267,1.46
4438,0.05,43.5,3,12,0.25,1797.2178571428572,38.90033,10000,12,29279,1.62
4439,0.05,67.98,6,9,0.667,1038.237448275862,39.38482,10000,9,29288,1.31
4440,0.05,37.15,3,12,0.25,1385.2930740740742,38.2195,10000,12,29300,1.58
4441,0.05,63.05,4,7,0.571,1330.8487692307692,34.42596,10000,7,29307,0.99
4442,0.05,53.96,5,12,0.417,1403.8120370370368,36.3313,10000,12,29319,1.69
4443,0.05,81.46,6,11,0.545,1276.4465925925927,35.75422,10000,11,29330,1.13
4444,0.05,34.67,2,7,0.286,1704.05052,32.21691,10000,7,29337,0.8
4445,0.05,53.61,6,8,0.75,1394.6853,35.88526,10000,8,29345,1.21
4446,0.05,56.61,6,10,0.6,1488.2520000000002,36.32209,10000,10,29355,1.59
4447,0.05,54.09,3,7,0.429,1473.9611739130437,35.3481,10000,7,29362,1.18
4448,0.05,49.39,4,13,0.308,1336.7690666666667,37.07587,10000,13,29375,2.27
4449,0.05,42.5,4,11,0.364,1409.0630344827587,37.73534,10000,11,29386,2.9
4450,0.05,69.89,5,6,0.833,1116.6729615384615,37.92671,10000,6,29392,1.98
4451,0.05,38.75,2,8,0.25,1116.2073333333333,36.8881,10000,8,29400,2.77
4452,0.05,24.77,2,5,0.4,1230.490347826087,36.83874,10000,5,29405,1.7
4453,0.05,62.7,6,10,0.6,1396.9926999999998,34.7637,10000,10,29415,3.36
4454,0.05,33.79,2,7,0.286,1147.7782727272727,39.23883,10000,7,29422,2.38
4455,0.05,58.55,5,7,0.714,1433.0339999999999,30.19694,10000,7,29429,2.35
4456,0.05,21.63,1,10,0.1,1081.304,41.10548,10000,10,29439,3.43
4457,0.05,65.81,5,12,0.417,1266.3457647058824,39.96723,10000,12,29451,4.13
4458,0.05,10.07,4,13,0.308,1506.5,39.07649,10000,13,29464,4.37
4459,0.05,47.76,5,7,0.714,1024.862730769231,40.05159,10000,7,29471,2.38
4460,0.05,75.4,7,11,0.636,1309.8580322580647,34.11436,10000,11,29482,3.73
4461,0.05,33.05,1,7,0.143,1095.6671304347826,35.784,10000,7,29489,2.39
4462,0.05,71.5,5,8,0.625,1829.0744193548385,39.40125,10000,8,29497,2.71
4463,0.05,104.83,6,9,0.667,1714.9184411764707,37.93913,10000,9,29506,3.02
4464,0.05,55.49,4,6,0.667,1588.988962962963,37.40352,10000,6,29512,2.02
4465,0.05,59.41,6,12,0.5,1263.4504333333332,38.64122,10000,12,29524,4.05
4466,0.05,58.85,4,9,0.444,1421.2348275862068,39.14338,10000,9,29533,3.08
4467,0.05,32.43,3,8,0.375,1492.6827407407409,35.47512,10000,8,29541,2.72
4468,0.05,54.03,6,11,0.545,1437.9137058823528,35.70806,10000,11,29552,3.73
4469,0.05,77.39,6,10,0.6,1758.4940833333335,38.83957,10000,10,29562,3.4
4470,0.05,43.29,4,6,0.667,1239.24225,42.78342,10000,6,29568,2.03
4471,0.05,60.87,4,7,0.571,1407.8211538461537,33.36811,10000,7,29575,2.34
4472,0.05,67.41,5,6,0.833,1655.3945862068965,38.75489,10000,6,29581,2.06
4473,0.05,37.15,4,9,0.444,1423.7950666666666,38.07919,10000,9,29590,2.51
4474,0.05,26.27,2,7,0.286,1426.1326086956524,33.67256,10000,7,29597,1.09
4475,0.05,78.19,4,10,0.4,1807.3151071428572,35.07916,10000,10,29607,1.55
4476,0.05,72.02,7,12,0.583,1210.8865454545453,37.20353,10000,12,29619,1.9
4477,0.05,61.15,3,8,0.375,1290.4965,39.80912,10000,8,29627,1.25
4478,0.05,70.02,6,8,0.75,1536.3195555555556,36.13204,10000,8,29635,1.3
4479,0.05,47.64,4,11,0.364,1451.0436060606062,37.59093,10000,11,29646,1.74
4480,0.05,24.62,3,14,0.214,1592.3845172413792,35.85765,10000,14,29660,2.15
4481,0.05,54.3,3,6,0.5,1052.469076923077,36.78598,10000,6,29666,0.92
4482,0.05,40.3,2,7,0.286,1089.0957142857144,38.47737,10000,7,29673,1.06
4483,0.05,17.14,3,8,0.375,1410.5237037037036,34.33242,10000,8,29681,1.25
4484,0.05,71.28,8,11,0.727,1406.181212121212,36.14501,10000,11,29692,1.81
4485,0.05,90.27,6,9,0.667,1685.62664516129,37.48813,10000,9,29701,1.5
4486,0.05,50.12,3,7,0.429,1485.4738518518516,37.92789,10000,7,29708,1.07
4487,0.05,107.95,6,8,0.75,1518.821888888889,34.80864,10000,8,29716,1.23
4488,0.05,60.77,4,12,0.333,1658.9110588235292,34.41368,10000,12,29728,1.93
4489,0.05,110.37,7,10,0.7,1420.9156206896553,36.63949,10000,10,29738,1.58
4490,0.05,71.82,6,10,0.6,1523.4389411764707,34.26788,10000,10,29748,1.54
4491,0.05,68.31,3,7,0.429,1710.7702142857142,39.3389,10000,7,29755,1.12
4492,0.05,50.25,4,10,0.4,1639.4811818181818,34.48173,10000,10,29765,1.53
4493,0.05,58.2,5,11,0.455,1316.2523,39.96273,10000,11,29776,1.7
4494,0.05,46.23,3,10,0.3,1529.7171851851851,38.67434,10000,10,29786,1.55
4495,0.05,72.02,4,11,0.364,1880.1173200000003,34.98434,10000,11,29797,1.72
4496,0.05,37.27,2,7,0.286,1507.27875,35.79533,10000,7,29804,1.09
4497,0.05,86.75,6,9,0.667,1775.1253055555555,36.03292,10000,9,29813,1.36
4498,0.05,69.61,6,13,0.462,1248.8042121212122,37.70778,10000,13,29826,2.07
4499,0.05,51.7,3,7,0.429,1154.0642,36.18457,10000,7,29833,1.09
4500,0.05,63.28,4,10,0.4,1559.5145625,39.23664,10000,10,29843,1.55
4501,0.05,75.01,4,6,0.667,1452.0668799999999,36.44653,10000,6,29849,1.0
4502,0.05,56.54,4,10,0.4,1406.14552,37.6848,10000,10,29859,1.55
4503,0.05,54.75,4,9,0.444,1011.4834193548386,35.90427,10000,9,29868,1.53
4504,0.05,66.38,5,11,0.455,1401.6784827586207,36.87213,10000,11,29879,1.72
4505,0.05,70.76,4,10,0.4,1155.5272499999999,38.31612,10000,10,29889,1.56
4506,0.05,77.21,5,11,0.455,1763.0641999999998,36.14472,10000,11,29900,1.69
4507,0.05,65.91,5,11,0.455,1162.8416206896552,38.15241,10000,11,29911,1.71
4508,0.05,56.31,5,11,0.455,1508.366972972973,40.85015,10000,11,29922,1.98
4509,0.05,64.51,4,7,0.571,1542.0109032258063,34.72026,10000,7,29929,1.16
4510,0.05,74.4,5,7,0.714,1656.3121428571428,43.94265,10000,7,29936,1.17
4511,0.05,48.93,3,9,0.333,1692.4088461538463,38.48729,10000,9,29945,1.38
4512,0.05,22.88,2,8,0.25,1480.04696,42.03012,10000,8,29953,1.24
4513,0.05,58.57,3,7,0.429,1443.2148181818181,38.47029,10000,7,29960,1.06
4514,0.05,95.78,6,11,0.545,1572.541551724138,39.77041,10000,11,29971,1.68
4515,0.05,89.77,6,11,0.545,1067.9560000000001,36.89357,10000,11,29982,1.67
4516,0.05,54.58,3,12,0.25,1196.5817727272727,38.15609,10000,12,29994,1.86
4517,0.05,51.11,4,11,0.364,1677.487193548387,39.40078,10000,11,30005,1.71
4518,0.05,54.03,4,7,0.571,1511.6288076923079,39.78444,10000,7,30012,1.09
4519,0.05,72.15,5,13,0.385,1346.6465142857141,43.32671,10000,13,30025,2.0
4520,0.05,69.46,4,6,0.667,1251.39424,37.94842,10000,6,30031,0.92
4521,0.05,54.92,4,7,0.571,1102.2185,38.9744,10000,7,30038,1.11
4522,0.05,72.14,5,8,0.625,1250.1937692307692,37.00685,10000,8,30046,1.25
4523,0.05,77.5,6,13,0.462,1497.2073939393938,38.9371,10000,13,30059,1.98
4524,0.05,40.26,3,7,0.429,1062.9867142857142,38.92925,10000,7,30066,1.06
4525,0.05,61.99,6,13,0.462,1412.3319677419354,36.31133,10000,13,30079,1.99
4526,0.05,47.52,3,8,0.375,1481.8596,36.98718,10000,8,30087,1.26
4527,0.05,82.23,5,5,1.0,1566.8048333333334,39.26399,10000,5,30092,0.76
4528,0.05,69.95,3,7,0.429,1280.0933461538464,38.99009,10000,7,30099,1.1
4529,0.05,51.59,4,11,0.364,1444.1381379310346,41.61539,10000,11,30110,1.7
4530,0.05,43.43,4,7,0.571,1618.6480740740744,38.72282,10000,7,30117,1.13
4531,0.05,61.98,4,7,0.571,1492.06912,37.08764,10000,7,30124,1.17
4532,0.05,23.36,2,4,0.5,955.8121739130435,35.28204,10000,4,30128,0.62
4533,0.05,99.72,6,8,0.75,1861.9630294117646,36.49382,10000,8,30136,1.22
4534,0.05,72.71,4,6,0.667,1478.7952222222225,41.97851,10000,6,30142,0.92
4535,0.05,103.06,7,11,0.636,1658.180806451613,38.54787,10000,11,30153,1.73
4536,0.05,62.34,4,7,0.571,1629.714037037037,36.12115,10000,7,30160,1.07
4537,0.05,48.62,2,5,0.4,1445.49,34.08608,10000,5,30165,0.76
4538,0.05,55.52,5,11,0.455,1448.5974545454546,37.45048,10000,11,30176,2.46
4539,0.05,39.89,5,11,0.455,1337.8855862068965,45.11908,10000,11,30187,1.61
4540,0.05,37.75,3,6,0.5,1118.2397727272728,35.70546,10000,6,30193,0.69
4541,0.05,30.76,4,6,0.667,1430.9055384615383,31.74005,10000,6,30199,0.67
4542,0.05,97.2,6,11,0.545,1797.35625,35.75484,10000,11,30210,1.22
4543,0.05,53.31,4,7,0.571,1066.9383666666665,34.58516,10000,7,30217,0.77
4544,0.05,18.75,2,5,0.4,1328.7955833333333,33.94345,10000,5,30222,0.55
4545,0.05,79.17,6,7,0.857,1161.2317037037037,39.37429,10000,7,30229,0.78
4546,0.05,58.75,5,12,0.417,1432.98390625,38.22667,10000,12,30241,1.33
4547,0.05,58.01,4,9,0.444,1421.2381923076923,41.44345,10000,9,30250,0.99
4548,0.05,71.25,5,11,0.455,1617.3592,38.87583,10000,11,30261,1.21
4549,0.05,70.33,5,7,0.714,1706.5223548387096,36.76691,10000,7,30268,0.77
4550,0.05,54.87,4,7,0.571,1458.2957777777779,37.51032,10000,7,30275,0.77
4551,0.05,26.88,2,7,0.286,1050.0437727272727,39.01286,10000,7,30282,0.78
4552,0.05,62.34,4,11,0.364,1606.1613333333332,39.92164,10000,11,30293,1.23
4553,0.05,30.51,2,5,0.4,1110.4549166666666,38.84267,10000,5,30298,0.55
4554,0.05,40.92,4,8,0.5,1566.7886666666668,45.30455,10000,8,30306,0.88
4555,0.05,77.77,6,12,0.5,1248.7887878787878,41.51135,10000,12,30318,1.33
4556,0.05,90.32,6,9,0.667,1177.449142857143,41.74252,10000,9,30327,0.99
4557,0.05,31.64,2,8,0.25,1421.0840666666668,37.95478,10000,8,30335,0.92
4558,0.05,2.65,0,9,0.0,1045.0,39.24665,10000,9,30344,0.99
4559,0.05,47.98,2,8,0.25,1281.2753333333333,44.26315,10000,8,30352,0.9
4560,0.05,33.29,3,7,0.429,1251.242642857143,41.7001,10000,7,30359,0.84
4561,0.05,42.54,3,12,0.25,1046.492962962963,37.54569,10000,12,30371,1.35
4562,0.05,56.14,3,11,0.273,1345.7599545454545,42.2012,10000,11,30382,1.3
4563,0.05,84.96,6,10,0.6,1607.3996785714285,35.65728,10000,10,30392,1.15
4564,0.05,75.45,5,6,0.833,1126.9380714285714,34.32196,10000,6,30398,0.66
4565,0.05,84.36,7,12,0.583,1565.4214,35.37166,10000,12,30410,1.31
4566,0.05,45.98,4,7,0.571,1476.0796799999998,33.68979,10000,7,30417,0.77
4567,0.05,89.41,6,10,0.6,1478.7135,40.00152,10000,10,30427,1.1
4568,0.05,59.36,5,8,0.625,1189.733,33.37792,10000,8,30435,0.88
4569,0.05,40.25,3,9,0.333,1735.0646666666667,35.60163,10000,9,30444,0.99
4570,0.05,53.95,5,9,0.556,1139.2016333333333,38.3901,10000,9,30453,0.99
4571,0.05,29.25,2,3,0.667,1219.117761904762,32.44225,10000,3,30456,0.34
4572,0.05,51.21,4,7,0.571,1508.4327916666668,37.71269,10000,7,30463,0.78
4573,0.05,18.07,1,7,0.143,1376.00432,39.5856,10000,7,30470,0.78
4574,0.05,15.58,1,13,0.077,1612.910193548387,37.13237,10000,13,30483,1.43
4575,0.05,45.84,4,11,0.364,1178.0367142857142,37.65443,10000,11,30494,1.22
4576,0.05,80.7,7,13,0.538,1084.5769428571427,37.07171,10000,13,30507,1.43
